['agama', [0, 0, 1], 0]
['periuk', [1, 1, 1], 0]
['perjalanan', [0, 0, 1], 0]
['perjalanan', [0, 1, 0], 0]
['perjalanan', [0, 1, 1], 2]
['perjalanan', [1, 0, 0], 0]
['perjalanan', [1, 0, 1], 4]
['perjalanan', [1, 1, 0], 0]
['perjalanan', [1, 1, 1], 1]
['perjalanannya', [0, 0, 1], 0]
['perjalanannya', [0, 1, 0], 0]
['perjalanannya', [0, 1, 1], 0]
['perjalanannya', [1, 0, 0], 0]
['perjalanannya', [1, 0, 1], 0]
['perjalanannya', [1, 1, 0], 0]
['perjalanannya', [1, 1, 1], 1]
['perkampungan', [0, 0, 1], 0]
['perkampungan', [0, 1, 0], 0]
['perkampungan', [0, 1, 1], 1]
['perkampungan', [1, 0, 0], 0]
['perkampungan', [1, 0, 1], 0]
['perkampungan', [1, 1, 0], 0]
['perkampungan', [1, 1, 1], 0]
['perkara', [0, 0, 1], 0]
['perkara', [0, 1, 0], 0]
['perkara', [0, 1, 1], 1]
['perkara', [1, 0, 0], 0]
['perkara', [1, 0, 1], 6]
['perkara', [1, 1, 0], 1]
['perkara', [1, 1, 1], 2]
['perkara-perkara', [0, 0, 1], 0]
['perkara-perkara', [0, 1, 0], 0]
['perkara-perkara', [0, 1, 1], 1]
['perkara-perkara', [1, 0, 0], 0]
['perkara-perkara', [1, 0, 1], 0]
['perkara-perkara', [1, 1, 0], 1]
['perkara-perkara', [1, 1, 1], 0]
['perkataan', [0, 0, 1], 0]
['perkataan', [0, 1, 0], 0]
['perkataan', [0, 1, 1], 0]
['perkataan', [1, 0, 0], 0]
['perkataan', [1, 0, 1], 1]
['perkataan', [1, 1, 0], 0]
['perkataan', [1, 1, 1], 1]
['perkataannya', [0, 0, 1], 0]
['perkataannya', [0, 1, 0], 0]
['perkataannya', [0, 1, 1], 0]
['perkataannya', [1, 0, 0], 0]
['perkataannya', [1, 0, 1], 1]
['perkataannya', [1, 1, 0], 0]
['perkataannya', [1, 1, 1], 0]
['perlindungan', [0, 0, 1], 0]
['perlindungan', [0, 1, 0], 0]
['perlindungan', [0, 1, 1], 1]
['perlindungan', [1, 0, 0], 0]
['perlindungan', [1, 0, 1], 1]
['perlindungan', [1, 1, 0], 0]
['perlindungan', [1, 1, 1], 0]
['perlindungan-nya', [0, 0, 1], 0]
['perlindungan-nya', [0, 1, 0], 0]
['perlindungan-nya', [0, 1, 1], 1]
['perlindungan-nya', [1, 0, 0], 0]
['perlindungan-nya', [1, 0, 1], 0]
['perlindungan-nya', [1, 1, 0], 0]
['perlindungan-nya', [1, 1, 1], 0]
['permasalahan', [0, 0, 1], 0]
['permasalahan', [0, 1, 0], 0]
['permasalahan', [0, 1, 1], 0]
['permasalahan', [1, 0, 0], 0]
['permasalahan', [1, 0, 1], 1]
['permasalahan', [1, 1, 0], 0]
['permasalahan', [1, 1, 1], 0]
['permintaan', [0, 0, 1], 0]
['permintaan', [0, 1, 0], 0]
['permintaan', [0, 1, 1], 0]
['permintaan', [1, 0, 0], 0]
['permintaan', [1, 0, 1], 1]
['permintaan', [1, 1, 0], 0]
['permintaan', [1, 1, 1], 0]
['permulaan', [0, 0, 1], 0]
['permulaan', [0, 1, 0], 0]
['permulaan', [0, 1, 1], 0]
['permulaan', [1, 0, 0], 0]
['permulaan', [1, 0, 1], 1]
['permulaan', [1, 1, 0], 0]
['permulaan', [1, 1, 1], 0]
['persaksian', [0, 0, 1], 0]
['persaksian', [0, 1, 0], 0]
['persaksian', [0, 1, 1], 0]
['persaksian', [1, 0, 0], 0]
['persaksian', [1, 0, 1], 1]
['persaksian', [1, 1, 0], 0]
['persaksian', [1, 1, 1], 2]
['persekutukan', [0, 0, 1], 0]
['persekutukan', [0, 1, 0], 0]
['persekutukan', [0, 1, 1], 0]
['persekutukan', [1, 0, 0], 0]
['persekutukan', [1, 0, 1], 0]
['persekutukan', [1, 1, 0], 0]
['persekutukan', [1, 1, 1], 1]
['perselisihan', [0, 0, 1], 0]
['perselisihan', [0, 1, 0], 0]
['perselisihan', [0, 1, 1], 0]
['perselisihan', [1, 0, 0], 0]
['perselisihan', [1, 0, 1], 0]
['perselisihan', [1, 1, 0], 0]
['perselisihan', [1, 1, 1], 1]
['persoalanmu', [0, 0, 1], 0]
['persoalanmu', [0, 1, 0], 0]
['persoalanmu', [0, 1, 1], 0]
['persoalanmu', [1, 0, 0], 0]
['persoalanmu', [1, 0, 1], 1]
['persoalanmu', [1, 1, 0], 0]
['persoalanmu', [1, 1, 1], 0]
['persyaratanku', [0, 0, 1], 0]
['persyaratanku', [0, 1, 0], 0]
['persyaratanku', [0, 1, 1], 0]
['persyaratanku', [1, 0, 0], 0]
['persyaratanku', [1, 0, 1], 1]
['persyaratanku', [1, 1, 0], 0]
['persyaratanku', [1, 1, 1], 0]
['perubahan', [0, 0, 1], 0]
['perubahan', [0, 1, 0], 0]
['perubahan', [0, 1, 1], 0]
['perubahan', [1, 0, 0], 0]
['perubahan', [1, 0, 1], 1]
['perubahan', [1, 1, 0], 0]
['perubahan', [1, 1, 1], 0]
['perutnya', [0, 0, 1], 0]
['perutnya', [0, 1, 0], 0]
['perutnya', [0, 1, 1], 0]
['perutnya', [1, 0, 0], 0]
['perutnya', [1, 0, 1], 1]
['perutnya', [1, 1, 0], 0]
['perutnya', [1, 1, 1], 0]
['petang', [0, 0, 1], 0]
['petang', [0, 1, 0], 0]
['petang', [0, 1, 1], 0]
['petang', [1, 0, 0], 0]
['petang', [1, 0, 1], 1]
['petang', [1, 1, 0], 0]
['petang', [1, 1, 1], 0]
['petunjuk', [0, 0, 1], 0]
['petunjuk', [0, 1, 0], 0]
['petunjuk', [0, 1, 1], 0]
['petunjuk', [1, 0, 0], 0]
['petunjuk', [1, 0, 1], 0]
['petunjuk', [1, 1, 0], 0]
['petunjuk', [1, 1, 1], 1]
['pikuk', [0, 0, 1], 0]
['pikuk', [0, 1, 0], 0]
['pikuk', [0, 1, 1], 0]
['pikuk', [1, 0, 0], 0]
['pikuk', [1, 0, 1], 0]
['pikuk', [1, 1, 0], 0]
['pikuk', [1, 1, 1], 1]
['pimpin', [0, 0, 1], 0]
['pimpin', [0, 1, 0], 0]
['pimpin', [0, 1, 1], 0]
['pimpin', [1, 0, 0], 0]
['pimpin', [1, 0, 1], 1]
['pimpin', [1, 1, 0], 0]
['pimpin', [1, 1, 1], 0]
['pindah', [0, 0, 1], 0]
['pindah', [0, 1, 0], 1]
['pindah', [0, 1, 1], 0]
['pindah', [1, 0, 0], 0]
['pindah', [1, 0, 1], 0]
['pindah', [1, 1, 0], 0]
['pindah', [1, 1, 1], 0]
['pinggir', [0, 0, 1], 0]
['pinggir', [0, 1, 0], 0]
['pinggir', [0, 1, 1], 1]
['pinggir', [1, 0, 0], 0]
['pinggir', [1, 0, 1], 0]
['pinggir', [1, 1, 0], 0]
['pinggir', [1, 1, 1], 0]
['pintu', [0, 0, 1], 0]
['pintu', [0, 1, 0], 0]
['pintu', [0, 1, 1], 0]
['pintu', [1, 0, 0], 0]
['pintu', [1, 0, 1], 0]
['pintu', [1, 1, 0], 0]
['pintu', [1, 1, 1], 1]
['pohon', [0, 0, 1], 0]
['pohon', [0, 1, 0], 0]
['pohon', [0, 1, 1], 3]
['pohon', [1, 0, 0], 0]
['pohon', [1, 0, 1], 0]
['pohon', [1, 1, 0], 0]
['pohon', [1, 1, 1], 0]
['polos', [0, 0, 1], 0]
['polos', [0, 1, 0], 0]
['polos', [0, 1, 1], 0]
['polos', [1, 0, 0], 0]
['polos', [1, 0, 1], 1]
['polos', [1, 1, 0], 0]
['polos', [1, 1, 1], 0]
['posisi', [0, 0, 1], 0]
['posisi', [0, 1, 0], 0]
['posisi', [0, 1, 1], 0]
['posisi', [1, 0, 0], 0]
['posisi', [1, 0, 1], 2]
['posisi', [1, 1, 0], 0]
['posisi', [1, 1, 1], 2]
['puasa', [0, 0, 1], 0]
['puasa', [0, 1, 0], 0]
['puasa', [0, 1, 1], 0]
['puasa', [1, 0, 0], 0]
['puasa', [1, 0, 1], 2]
['puasa', [1, 1, 0], 0]
['puasa', [1, 1, 1], 0]
['puji', [0, 0, 1], 0]
['puji', [0, 1, 0], 0]
['puji', [0, 1, 1], 0]
['puji', [1, 0, 0], 0]
['puji', [1, 0, 1], 1]
['puji', [1, 1, 0], 0]
['puji', [1, 1, 1], 0]
['pujian', [0, 0, 1], 0]
['pujian', [0, 1, 0], 0]
['pujian', [0, 1, 1], 0]
['pujian', [1, 0, 0], 0]
['pujian', [1, 0, 1], 6]
['pujian', [1, 1, 0], 0]
['pujian', [1, 1, 1], 0]
['pulang', [0, 0, 1], 0]
['pulang', [0, 1, 0], 0]
['pulang', [0, 1, 1], 0]
['pulang', [1, 0, 0], 0]
['pulang', [1, 0, 1], 2]
['pulang', [1, 1, 0], 0]
['pulang', [1, 1, 1], 0]
['puluh', [0, 0, 1], 0]
['puluh', [0, 1, 0], 0]
['puluh', [0, 1, 1], 0]
['puluh', [1, 0, 0], 0]
['puluh', [1, 0, 1], 3]
['puluh', [1, 1, 0], 0]
['puluh', [1, 1, 1], 0]
['pundak', [0, 0, 1], 0]
['pundak', [0, 1, 0], 0]
['pundak', [0, 1, 1], 0]
['pundak', [1, 0, 0], 0]
['pundak', [1, 0, 1], 1]
['pundak', [1, 1, 0], 0]
['pundak', [1, 1, 1], 0]
['pundaknya', [0, 0, 1], 0]
['pundaknya', [0, 1, 0], 0]
['pundaknya', [0, 1, 1], 1]
['pundaknya', [1, 0, 0], 0]
['pundaknya', [1, 0, 1], 1]
['pundaknya', [1, 1, 0], 0]
['pundaknya', [1, 1, 1], 0]
['punggungku', [0, 0, 1], 0]
['punggungku', [0, 1, 0], 0]
['punggungku', [0, 1, 1], 1]
['punggungku', [1, 0, 0], 0]
['punggungku', [1, 0, 1], 3]
['punggungku', [1, 1, 0], 0]
['punggungku', [1, 1, 1], 0]
['purnama', [0, 0, 1], 0]
['purnama', [0, 1, 0], 0]
['purnama', [0, 1, 1], 0]
['purnama', [1, 0, 0], 0]
['purnama', [1, 0, 1], 1]
['purnama', [1, 1, 0], 0]
['purnama', [1, 1, 1], 1]
['puteri-puteri', [0, 0, 1], 0]
['puteri-puteri', [0, 1, 0], 0]
['puteri-puteri', [0, 1, 1], 0]
['puteri-puteri', [1, 0, 0], 0]
['puteri-puteri', [1, 0, 1], 1]
['puteri-puteri', [1, 1, 0], 0]
['puteri-puteri', [1, 1, 1], 0]
['putra', [0, 0, 1], 0]
['putra', [0, 1, 0], 0]
['putra', [0, 1, 1], 0]
['putra', [1, 0, 0], 0]
['putra', [1, 0, 1], 2]
['putra', [1, 1, 0], 0]
['putra', [1, 1, 1], 0]
['putus', [0, 0, 1], 0]
['putus', [0, 1, 0], 0]
['putus', [0, 1, 1], 0]
['putus', [1, 0, 0], 0]
['putus', [1, 0, 1], 0]
['putus', [1, 1, 0], 0]
['putus', [1, 1, 1], 1]
['qasim', [0, 0, 1], 0]
['qasim', [0, 1, 0], 0]
['qasim', [0, 1, 1], 0]
['qasim', [1, 0, 0], 0]
['qasim', [1, 0, 1], 1]
['qasim', [1, 1, 0], 0]
['qasim', [1, 1, 1], 0]
['qodar', [0, 0, 1], 0]
['qodar', [0, 1, 0], 0]
['qodar', [0, 1, 1], 0]
['qodar', [1, 0, 0], 0]
['qodar', [1, 0, 1], 2]
['qodar', [1, 1, 0], 0]
['qodar', [1, 1, 1], 0]
['quran', [0, 0, 1], 0]
['quran', [0, 1, 0], 0]
['quran', [0, 1, 1], 1]
['quran', [1, 0, 0], 0]
['quran', [1, 0, 1], 2]
['quran', [1, 1, 0], 0]
['quran', [1, 1, 1], 0]
['rabb-ku', [0, 0, 1], 0]
['rabb-ku', [0, 1, 0], 0]
['rabb-ku', [0, 1, 1], 0]
['rabb-ku', [1, 0, 0], 0]
['rabb-ku', [1, 0, 1], 1]
['rabb-ku', [1, 1, 0], 0]
['rabb-ku', [1, 1, 1], 0]
['rabb-mu', [0, 0, 1], 0]
['rabb-mu', [0, 1, 0], 0]
['rabb-mu', [0, 1, 1], 0]
['rabb-mu', [1, 0, 0], 0]
['rabb-mu', [1, 0, 1], 1]
['rabb-mu', [1, 1, 0], 0]
['rabb-mu', [1, 1, 1], 0]
['rabbmu', [0, 0, 1], 0]
['rabbmu', [0, 1, 0], 0]
['rabbmu', [0, 1, 1], 0]
['rabbmu', [1, 0, 0], 0]
['rabbmu', [1, 0, 1], 3]
['rabbmu', [1, 1, 0], 0]
['rabbmu', [1, 1, 1], 1]
['rabbnya', [0, 0, 1], 0]
['rabbnya', [0, 1, 0], 0]
['rabbnya', [0, 1, 1], 0]
['rabbnya', [1, 0, 0], 0]
['rabbnya', [1, 0, 1], 1]
['rabbnya', [1, 1, 0], 0]
['rabbnya', [1, 1, 1], 4]
['radhiyallahuanhu', [0, 0, 1], 0]
['radhiyallahuanhu', [0, 1, 0], 0]
['radhiyallahuanhu', [0, 1, 1], 1]
['radhiyallahuanhu', [1, 0, 0], 0]
['radhiyallahuanhu', [1, 0, 1], 0]
['radhiyallahuanhu', [1, 1, 0], 0]
['radhiyallahuanhu', [1, 1, 1], 0]
['radhiyallahuanhuma', [0, 0, 1], 0]
['radhiyallahuanhuma', [0, 1, 0], 0]
['radhiyallahuanhuma', [0, 1, 1], 1]
['radhiyallahuanhuma', [1, 0, 0], 0]
['radhiyallahuanhuma', [1, 0, 1], 0]
['radhiyallahuanhuma', [1, 1, 0], 0]
['radhiyallahuanhuma', [1, 1, 1], 0]
['ragu', [0, 0, 1], 0]
['ragu', [0, 1, 0], 0]
['ragu', [0, 1, 1], 0]
['ragu', [1, 0, 0], 0]
['ragu', [1, 0, 1], 2]
['ragu', [1, 1, 0], 0]
['ragu', [1, 1, 1], 0]
['raja', [0, 0, 1], 0]
['raja', [0, 1, 0], 0]
['raja', [0, 1, 1], 1]
['raja', [1, 0, 0], 0]
['raja', [1, 0, 1], 0]
['raja', [1, 1, 0], 0]
['raja', [1, 1, 1], 1]
['rakyat', [0, 0, 1], 0]
['rakyat', [0, 1, 0], 0]
['rakyat', [0, 1, 1], 0]
['rakyat', [1, 0, 0], 0]
['rakyat', [1, 0, 1], 0]
['rakyat', [1, 1, 0], 0]
['rakyat', [1, 1, 1], 1]
['ramadan', [0, 0, 1], 0]
['ramadan', [0, 1, 0], 0]
['ramadan', [0, 1, 1], 0]
['ramadan', [1, 0, 0], 0]
['ramadan', [1, 0, 1], 0]
['ramadan', [1, 1, 0], 0]
['ramadan', [1, 1, 1], 1]
['ramadlan', [0, 0, 1], 0]
['ramadlan', [0, 1, 0], 0]
['ramadlan', [0, 1, 1], 0]
['ramadlan', [1, 0, 0], 0]
['ramadlan', [1, 0, 1], 0]
['ramadlan', [1, 1, 0], 0]
['ramadlan', [1, 1, 1], 1]
['ramawi', [0, 0, 1], 0]
['ramawi', [0, 1, 0], 0]
['ramawi', [0, 1, 1], 0]
['ramawi', [1, 0, 0], 0]
['ramawi', [1, 0, 1], 1]
['ramawi', [1, 1, 0], 0]
['ramawi', [1, 1, 1], 0]
['rambut', [0, 0, 1], 0]
['rambut', [0, 1, 0], 0]
['rambut', [0, 1, 1], 4]
['rambut', [1, 0, 0], 0]
['rambut', [1, 0, 1], 1]
['rambut', [1, 1, 0], 0]
['rambut', [1, 1, 1], 1]
['rambutnya', [0, 0, 1], 0]
['rambutnya', [0, 1, 0], 0]
['rambutnya', [0, 1, 1], 1]
['rambutnya', [1, 0, 0], 0]
['rambutnya', [1, 0, 1], 0]
['rambutnya', [1, 1, 0], 0]
['rambutnya', [1, 1, 1], 0]
['rampasan', [0, 0, 1], 0]
['rampasan', [0, 1, 0], 0]
['rampasan', [0, 1, 1], 0]
['rampasan', [1, 0, 0], 0]
['rampasan', [1, 0, 1], 1]
['rampasan', [1, 1, 0], 0]
['rampasan', [1, 1, 1], 2]
['rapatkanlah', [0, 0, 1], 0]
['rapatkanlah', [0, 1, 0], 0]
['rapatkanlah', [0, 1, 1], 0]
['rapatkanlah', [1, 0, 0], 0]
['rapatkanlah', [1, 0, 1], 1]
['rapatkanlah', [1, 1, 0], 0]
['rapatkanlah', [1, 1, 1], 0]
['rasakan', [0, 0, 1], 0]
['rasakan', [0, 1, 0], 0]
['rasakan', [0, 1, 1], 0]
['rasakan', [1, 0, 0], 0]
['rasakan', [1, 0, 1], 1]
['rasakan', [1, 1, 0], 0]
['rasakan', [1, 1, 1], 0]
['rasul', [0, 0, 1], 0]
['rasul', [0, 1, 0], 0]
['rasul', [0, 1, 1], 0]
['rasul', [1, 0, 0], 0]
['rasul', [1, 0, 1], 1]
['rasul', [1, 1, 0], 0]
['rasul', [1, 1, 1], 0]
['rasul-mu', [0, 0, 1], 0]
['rasul-mu', [0, 1, 0], 0]
['rasul-mu', [0, 1, 1], 1]
['rasul-mu', [1, 0, 0], 0]
['rasul-mu', [1, 0, 1], 0]
['rasul-mu', [1, 1, 0], 0]
['rasul-mu', [1, 1, 1], 0]
['rasul-nya', [0, 0, 1], 0]
['rasul-nya', [0, 1, 0], 0]
['rasul-nya', [0, 1, 1], 1]
['rasul-nya', [1, 0, 0], 0]
['rasul-nya', [1, 0, 1], 3]
['rasul-nya', [1, 1, 0], 0]
['rasul-nya', [1, 1, 1], 2]
['rasulullah', [0, 0, 1], 0]
['rasulullah', [0, 1, 0], 0]
['rasulullah', [0, 1, 1], 3]
['rasulullah', [1, 0, 0], 0]
['rasulullah', [1, 0, 1], 28]
['rasulullah', [1, 1, 0], 1]
['rasulullah', [1, 1, 1], 1]
['ratus', [0, 0, 1], 0]
['ratus', [0, 1, 0], 0]
['ratus', [0, 1, 1], 0]
['ratus', [1, 0, 0], 0]
['ratus', [1, 0, 1], 1]
['ratus', [1, 1, 0], 0]
['ratus', [1, 1, 1], 0]
['raya', [0, 0, 1], 0]
['raya', [0, 1, 0], 0]
['raya', [0, 1, 1], 0]
['raya', [1, 0, 0], 0]
['raya', [1, 0, 1], 6]
['raya', [1, 1, 0], 0]
['raya', [1, 1, 1], 0]
['redaksi', [0, 0, 1], 0]
['redaksi', [0, 1, 0], 0]
['redaksi', [0, 1, 1], 0]
['redaksi', [1, 0, 0], 0]
['redaksi', [1, 0, 1], 1]
['redaksi', [1, 1, 0], 0]
['redaksi', [1, 1, 1], 0]
['remaja', [0, 0, 1], 0]
['remaja', [0, 1, 0], 0]
['remaja', [0, 1, 1], 0]
['remaja', [1, 0, 0], 0]
['remaja', [1, 0, 1], 4]
['remaja', [1, 1, 0], 0]
['remaja', [1, 1, 1], 0]
['rerumputan', [0, 0, 1], 0]
['rerumputan', [0, 1, 0], 0]
['rerumputan', [0, 1, 1], 0]
['rerumputan', [1, 0, 0], 0]
['rerumputan', [1, 0, 1], 1]
['rerumputan', [1, 1, 0], 0]
['rerumputan', [1, 1, 1], 0]
['ribut', [0, 0, 1], 0]
['ribut', [0, 1, 0], 0]
['ribut', [0, 1, 1], 0]
['ribut', [1, 0, 0], 0]
['ribut', [1, 0, 1], 0]
['ribut', [1, 1, 0], 0]
['ribut', [1, 1, 1], 1]
['rida', [0, 0, 1], 0]
['rida', [0, 1, 0], 0]
['rida', [0, 1, 1], 0]
['rida', [1, 0, 0], 0]
['rida', [1, 0, 1], 1]
['rida', [1, 1, 0], 0]
['rida', [1, 1, 1], 0]
['ridla', [0, 0, 1], 0]
['ridla', [0, 1, 0], 0]
['ridla', [0, 1, 1], 0]
['ridla', [1, 0, 0], 0]
['ridla', [1, 0, 1], 1]
['ridla', [1, 1, 0], 0]
['ridla', [1, 1, 1], 0]
['ringan', [0, 0, 1], 0]
['ringan', [0, 1, 0], 0]
['ringan', [0, 1, 1], 0]
['ringan', [1, 0, 0], 0]
['ringan', [1, 0, 1], 2]
['ringan', [1, 1, 0], 0]
['ringan', [1, 1, 1], 0]
['risau', [0, 0, 1], 0]
['risau', [0, 1, 0], 0]
['risau', [0, 1, 1], 0]
['risau', [1, 0, 0], 0]
['risau', [1, 0, 1], 0]
['risau', [1, 1, 0], 0]
['risau', [1, 1, 1], 1]
['riwayat', [0, 0, 1], 0]
['riwayat', [0, 1, 0], 0]
['riwayat', [0, 1, 1], 0]
['riwayat', [1, 0, 0], 0]
['riwayat', [1, 0, 1], 1]
['riwayat', [1, 1, 0], 0]
['riwayat', [1, 1, 1], 0]
['riwayatkan', [0, 0, 1], 0]
['riwayatkan', [0, 1, 0], 0]
['riwayatkan', [0, 1, 1], 0]
['riwayatkan', [1, 0, 0], 0]
['riwayatkan', [1, 0, 1], 0]
['riwayatkan', [1, 1, 0], 0]
['riwayatkan', [1, 1, 1], 1]
['rizkikan', [0, 0, 1], 0]
['rizkikan', [0, 1, 0], 0]
['rizkikan', [0, 1, 1], 0]
['rizkikan', [1, 0, 0], 0]
['rizkikan', [1, 0, 1], 1]
['rizkikan', [1, 1, 0], 0]
['rizkikan', [1, 1, 1], 0]
['rombongan', [0, 0, 1], 0]
['rombongan', [0, 1, 0], 0]
['rombongan', [0, 1, 1], 0]
['rombongan', [1, 0, 0], 0]
['rombongan', [1, 0, 1], 1]
['rombongan', [1, 1, 0], 0]
['rombongan', [1, 1, 1], 0]
['ruh-ruh', [0, 0, 1], 0]
['ruh-ruh', [0, 1, 0], 0]
['ruh-ruh', [0, 1, 1], 0]
['ruh-ruh', [1, 0, 0], 0]
['ruh-ruh', [1, 0, 1], 1]
['ruh-ruh', [1, 1, 0], 0]
['ruh-ruh', [1, 1, 1], 0]
['rukuk', [0, 0, 1], 0]
['rukuk', [0, 1, 0], 0]
['rukuk', [0, 1, 1], 0]
['rukuk', [1, 0, 0], 0]
['rukuk', [1, 0, 1], 10]
['rukuk', [1, 1, 0], 0]
['rukuk', [1, 1, 1], 1]
['rukuklah', [0, 0, 1], 0]
['rukuklah', [0, 1, 0], 0]
['rukuklah', [0, 1, 1], 0]
['rukuklah', [1, 0, 0], 0]
['rukuklah', [1, 0, 1], 8]
['rukuklah', [1, 1, 0], 0]
['rukuklah', [1, 1, 1], 1]
['rumah', [0, 0, 1], 0]
['rumah', [0, 1, 0], 0]
['rumah', [0, 1, 1], 0]
['rumah', [1, 0, 0], 0]
['rumah', [1, 0, 1], 6]
['rumah', [1, 1, 0], 1]
['rumah', [1, 1, 1], 0]
['rumah-rumah', [0, 0, 1], 0]
['rumah-rumah', [0, 1, 0], 0]
['rumah-rumah', [0, 1, 1], 0]
['rumah-rumah', [1, 0, 0], 0]
['rumah-rumah', [1, 0, 1], 0]
['rumah-rumah', [1, 1, 0], 0]
['rumah-rumah', [1, 1, 1], 1]
['rumahku', [0, 0, 1], 0]
['rumahku', [0, 1, 0], 0]
['rumahku', [0, 1, 1], 0]
['rumahku', [1, 0, 0], 0]
['rumahku', [1, 0, 1], 2]
['rumahku', [1, 1, 0], 0]
['rumahku', [1, 1, 1], 0]
['rumahnya', [0, 0, 1], 0]
['rumahnya', [0, 1, 0], 0]
['rumahnya', [0, 1, 1], 0]
['rumahnya', [1, 0, 0], 0]
['rumahnya', [1, 0, 1], 3]
['rumahnya', [1, 1, 0], 0]
['rumahnya', [1, 1, 1], 0]
['rusak', [0, 0, 1], 0]
['rusak', [0, 1, 0], 0]
['rusak', [0, 1, 1], 1]
['rusak', [1, 0, 0], 0]
['rusak', [1, 0, 1], 0]
['rusak', [1, 1, 0], 0]
['rusak', [1, 1, 1], 0]
['rusaklah', [0, 0, 1], 0]
['rusaklah', [0, 1, 0], 0]
['rusaklah', [0, 1, 1], 1]
['rusaklah', [1, 0, 0], 0]
['rusaklah', [1, 0, 1], 0]
['rusaklah', [1, 1, 0], 0]
['rusaklah', [1, 1, 1], 0]
['rutin', [0, 0, 1], 0]
['rutin', [0, 1, 0], 0]
['rutin', [0, 1, 1], 0]
['rutin', [1, 0, 0], 0]
['rutin', [1, 0, 1], 0]
['rutin', [1, 1, 0], 0]
['rutin', [1, 1, 1], 1]
['sabda', [0, 0, 1], 0]
['sabda', [0, 1, 0], 0]
['sabda', [0, 1, 1], 0]
['sabda', [1, 0, 0], 0]
['sabda', [1, 0, 1], 1]
['sabda', [1, 1, 0], 0]
['sabda', [1, 1, 1], 0]
['sabdanya', [0, 0, 1], 0]
['sabdanya', [0, 1, 0], 0]
['sabdanya', [0, 1, 1], 0]
['sabdanya', [1, 0, 0], 0]
['sabdanya', [1, 0, 1], 1]
['sabdanya', [1, 1, 0], 0]
['sabdanya', [1, 1, 1], 0]
['safar', [0, 0, 1], 0]
['safar', [0, 1, 0], 0]
['safar', [0, 1, 1], 0]
['safar', [1, 0, 0], 0]
['safar', [1, 0, 1], 1]
['safar', [1, 1, 0], 0]
['safar', [1, 1, 1], 0]
['sahabat', [0, 0, 1], 0]
['sahabat', [0, 1, 0], 0]
['sahabat', [0, 1, 1], 2]
['sahabat', [1, 0, 0], 0]
['sahabat', [1, 0, 1], 5]
['sahabat', [1, 1, 0], 0]
['sahabat', [1, 1, 1], 0]
['sahabatnya', [0, 0, 1], 0]
['sahabatnya', [0, 1, 0], 0]
['sahabatnya', [0, 1, 1], 0]
['sahabatnya', [1, 0, 0], 0]
['sahabatnya', [1, 0, 1], 1]
['sahabatnya', [1, 1, 0], 0]
['sahabatnya', [1, 1, 1], 1]
['sahaya', [0, 0, 1], 0]
['sahaya', [0, 1, 0], 0]
['sahaya', [0, 1, 1], 0]
['sahaya', [1, 0, 0], 0]
['sahaya', [1, 0, 1], 1]
['sahaya', [1, 1, 0], 0]
['sahaya', [1, 1, 1], 0]
['sakit', [0, 0, 1], 0]
['sakit', [0, 1, 0], 0]
['sakit', [0, 1, 1], 0]
['sakit', [1, 0, 0], 0]
['sakit', [1, 0, 1], 1]
['sakit', [1, 1, 0], 0]
['sakit', [1, 1, 1], 0]
['sakitnya', [0, 0, 1], 0]
['sakitnya', [0, 1, 0], 0]
['sakitnya', [0, 1, 1], 0]
['sakitnya', [1, 0, 0], 0]
['sakitnya', [1, 0, 1], 1]
['sakitnya', [1, 1, 0], 0]
['sakitnya', [1, 1, 1], 0]
['saksikanlah', [0, 0, 1], 0]
['saksikanlah', [0, 1, 0], 0]
['saksikanlah', [0, 1, 1], 0]
['saksikanlah', [1, 0, 0], 0]
['saksikanlah', [1, 0, 1], 0]
['saksikanlah', [1, 1, 0], 0]
['saksikanlah', [1, 1, 1], 1]
['saku', [0, 0, 1], 0]
['saku', [0, 1, 0], 0]
['saku', [0, 1, 1], 0]
['saku', [1, 0, 0], 0]
['saku', [1, 0, 1], 1]
['saku', [1, 1, 0], 0]
['saku', [1, 1, 1], 0]
['samar', [0, 0, 1], 0]
['samar', [0, 1, 0], 0]
['samar', [0, 1, 1], 1]
['samar', [1, 0, 0], 0]
['samar', [1, 0, 1], 0]
['samar', [1, 1, 0], 0]
['samar', [1, 1, 1], 0]
['samping', [0, 0, 1], 0]
['samping', [0, 1, 0], 0]
['samping', [0, 1, 1], 0]
['samping', [1, 0, 0], 0]
['samping', [1, 0, 1], 0]
['samping', [1, 1, 0], 0]
['samping', [1, 1, 1], 1]
['sandal', [0, 0, 1], 0]
['sandal', [0, 1, 0], 0]
['sandal', [0, 1, 1], 1]
['sandal', [1, 0, 0], 0]
['sandal', [1, 0, 1], 1]
['sandal', [1, 1, 0], 0]
['sandal', [1, 1, 1], 0]
['sandarkan', [0, 0, 1], 0]
['sandarkan', [0, 1, 0], 0]
['sandarkan', [0, 1, 1], 1]
['sandarkan', [1, 0, 0], 0]
['sandarkan', [1, 0, 1], 0]
['sandarkan', [1, 1, 0], 0]
['sandarkan', [1, 1, 1], 0]
['sanggup', [0, 0, 1], 0]
['sanggup', [0, 1, 0], 0]
['sanggup', [0, 1, 1], 0]
['sanggup', [1, 0, 0], 0]
['sanggup', [1, 0, 1], 1]
['sanggup', [1, 1, 0], 0]
['sanggup', [1, 1, 1], 0]
